// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426F5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
13933	0	0	0	0	0	9.786577	-0.258273	-0.856165	0.018458	-0.000467	-0.016284	-0.865234	0.299805	-0.237793	0.585083	-0.379776	-0.634816	-0.332352	-166.636165	-84.429543	106.086806	-0.026897	0.093269	0.995278	0.871082	0.490625	-0.022436	-0.490400	0.866365	-0.094441	0	0	0
13934	0	0	0	0	0	9.762050	-0.221504	-0.832878	0.016109	0.001387	-0.017920	-0.857178	0.294434	-0.235352	0.585097	-0.379692	-0.634845	-0.332367	-166.700659	-84.434199	106.157918	-0.026991	0.093158	0.995285	0.871025	0.490732	-0.022311	-0.490497	0.866316	-0.094388	0	0	0
13935	0	0	0	0	0	9.752860	-0.274837	-0.810565	0.029428	0.002233	-0.016013	-0.860107	0.294678	-0.241455	0.585147	-0.379571	-0.634888	-0.332334	-166.743445	-84.439491	106.215306	-0.027058	0.093042	0.995294	0.870899	0.490960	-0.022220	-0.490717	0.866199	-0.094315	0	0	0
13936	0	0	0	0	0	9.782814	-0.235444	-0.784778	0.025348	0.001709	-0.019382	-0.855469	0.298096	-0.244385	0.585177	-0.379455	-0.634935	-0.332324	-166.810809	-84.444504	106.294620	-0.027163	0.092921	0.995303	0.870796	0.491149	-0.022089	-0.490894	0.866105	-0.094256	0	0	0
13937	0	0	0	0	0	9.774256	-0.248140	-0.823861	0.020576	-0.006976	-0.016016	-0.857422	0.290771	-0.227783	0.585185	-0.379370	-0.634993	-0.332298	-166.870929	-84.444830	106.365198	-0.027275	0.092882	0.995303	0.870706	0.491313	-0.021989	-0.491048	0.866016	-0.094274	0	0	0
13938	0	0	0	0	0	9.783675	-0.178595	-0.866783	0.027039	-0.003663	-0.013496	-0.853027	0.291016	-0.228027	0.585211	-0.379276	-0.635046	-0.332256	-166.910882	-84.446066	106.417945	-0.027355	0.092836	0.995306	0.870595	0.491511	-0.021918	-0.491238	0.865909	-0.094268	0	0	0
13939	0	0	0	0	0	9.762572	-0.187764	-0.874104	0.027894	-0.004800	-0.011383	-0.862061	0.295166	-0.241455	0.585240	-0.379191	-0.635097	-0.332205	-166.938262	-84.446638	106.458087	-0.027417	0.092808	0.995307	0.870486	0.491707	-0.021871	-0.491429	0.865801	-0.094269	0	0	0
13940	0	0	0	0	0	9.770894	-0.185988	-0.815682	0.016688	-0.012153	-0.013024	-0.852295	0.300293	-0.237793	0.585220	-0.379144	-0.635157	-0.332178	-166.992725	-84.443067	106.519453	-0.027534	0.092838	0.995300	0.870427	0.491815	-0.021795	-0.491528	0.865736	-0.094350	0	0	0
13941	0	0	0	0	0	9.782943	-0.216145	-0.807752	0.014791	-0.005653	-0.009424	-0.854736	0.297852	-0.237061	0.585230	-0.379097	-0.635188	-0.332156	-167.016495	-84.443164	106.549700	-0.027583	0.092822	0.995301	0.870371	0.491916	-0.021756	-0.491623	0.865681	-0.094358	0	0	0
13942	0	0	0	0	0	9.749723	-0.194344	-0.824060	0.017792	-0.007094	-0.010368	-0.862549	0.294922	-0.235596	0.585233	-0.379047	-0.635230	-0.332127	-167.048335	-84.442069	106.588972	-0.027652	0.092821	0.995299	0.870307	0.492031	-0.021707	-0.491733	0.865615	-0.094388	0	0	0
