// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426F1
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
13933	0	0	0	0	0	9.719280	1.311752	0.363915	0.008045	-0.000047	-0.002411	-0.574707	-0.538818	0.226318	0.322479	0.655994	-0.226865	0.643593	74.476033	-82.181608	59.695760	0.068641	0.117446	0.990704	-0.712734	-0.689079	0.131071	0.698067	-0.715106	0.036408	0	0	0
13934	0	0	0	0	0	9.741583	1.366845	0.357500	0.002686	0.000842	0.003377	-0.566650	-0.541992	0.229736	0.322456	0.655988	-0.226881	0.643604	74.469153	-82.184911	59.703364	0.068597	0.117406	0.990712	-0.712730	-0.689095	0.131012	0.698076	-0.715098	0.036409	0	0	0
13935	0	0	0	0	0	9.741588	1.366808	0.357503	0.004072	0.000166	-0.002364	-0.566895	-0.540283	0.225586	0.322448	0.655994	-0.226873	0.643606	74.471934	-82.184887	59.702019	0.068600	0.117404	0.990712	-0.712713	-0.689112	0.131014	0.698094	-0.715081	0.036402	0	0	0
13936	0	0	0	0	0	9.717734	1.330764	0.335033	0.004572	0.000926	-0.000869	-0.564941	-0.536377	0.220215	0.322432	0.655995	-0.226869	0.643613	74.470541	-82.185832	59.705176	0.068585	0.117394	0.990714	-0.712693	-0.689136	0.130997	0.698115	-0.715059	0.036401	0	0	0
13937	0	0	0	0	0	9.746982	1.313901	0.384476	0.005671	0.002825	-0.000196	-0.567383	-0.545654	0.237793	0.322421	0.655990	-0.226864	0.643627	74.460550	-82.186573	59.716627	0.068555	0.117397	0.990716	-0.712678	-0.689155	0.130978	0.698134	-0.715040	0.036421	0	0	0
13938	0	0	0	0	0	9.731149	1.330127	0.375389	0.002885	0.001603	-0.001257	-0.563232	-0.545654	0.240967	0.322413	0.655987	-0.226862	0.643634	74.455898	-82.187200	59.722097	0.068539	0.117394	0.990717	-0.712669	-0.689167	0.130965	0.698144	-0.715030	0.036428	0	0	0
13939	0	0	0	0	0	9.741515	1.367269	0.357709	0.005161	-0.001650	-0.001154	-0.570557	-0.539795	0.221191	0.322377	0.656007	-0.226839	0.643640	74.467531	-82.188060	59.715689	0.068544	0.117373	0.990720	-0.712606	-0.689234	0.130958	0.698208	-0.714969	0.036398	0	0	0
13940	0	0	0	0	0	9.761210	1.317072	0.364841	0.004073	0.000166	-0.002364	-0.563721	-0.532715	0.231201	0.322367	0.656012	-0.226833	0.643641	74.470578	-82.188296	59.714075	0.068546	0.117368	0.990720	-0.712588	-0.689252	0.130956	0.698226	-0.714952	0.036390	0	0	0
13941	0	0	0	0	0	9.715258	1.346870	0.365964	0.004672	0.001306	-0.003186	-0.564209	-0.537109	0.227783	0.322362	0.656015	-0.226819	0.643646	74.469933	-82.187648	59.716408	0.068546	0.117380	0.990719	-0.712567	-0.689272	0.130966	0.698247	-0.714931	0.036394	0	0	0
13942	0	0	0	0	0	9.715197	1.347294	0.366002	0.006459	0.001009	-0.005115	-0.571045	-0.539063	0.229492	0.322354	0.656025	-0.226795	0.643649	74.474032	-82.186236	59.715113	0.068561	0.117400	0.990715	-0.712531	-0.689304	0.130993	0.698283	-0.714897	0.036391	0	0	0
13943	0	0	0	0	0	9.730965	1.331527	0.375195	0.005760	-0.000510	-0.001975	-0.563721	-0.539551	0.226807	0.322336	0.656035	-0.226781	0.643652	74.480339	-82.186524	59.711586	0.068566	0.117391	0.990716	-0.712497	-0.689340	0.130992	0.698317	-0.714864	0.036376	0	0	0
13944	0	0	0	0	0	9.730929	1.331828	0.375079	0.003574	-0.000593	-0.003858	-0.565918	-0.540039	0.225342	0.322332	0.656044	-0.226773	0.643648	74.487826	-82.186052	59.705201	0.068583	0.117391	0.990715	-0.712482	-0.689353	0.131004	0.698331	-0.714851	0.036361	0	0	0
13945	0	0	0	0	0	9.757073	1.353061	0.366676	0.004672	0.001306	-0.003186	-0.573242	-0.545898	0.227051	0.322327	0.656047	-0.226760	0.643652	74.487257	-82.185359	59.707294	0.068585	0.117404	0.990713	-0.712463	-0.689370	0.131016	0.698350	-0.714832	0.036365	0	0	0
13946	0	0	0	0	0	9.712635	1.364004	0.396875	0.002396	0.004559	-0.003289	-0.569336	-0.542969	0.234131	0.322331	0.656036	-0.226748	0.643665	74.472710	-82.184411	59.722470	0.068562	0.117436	0.990711	-0.712457	-0.689376	0.131022	0.698359	-0.714822	0.036403	0	0	0
13947	0	0	0	0	0	9.714950	1.348989	0.366325	0.002985	0.001983	-0.003574	-0.565430	-0.540771	0.226807	0.322331	0.656036	-0.226735	0.643669	74.469210	-82.183412	59.727074	0.068561	0.117456	0.990709	-0.712443	-0.689387	0.131037	0.698373	-0.714807	0.036415	0	0	0
13948	0	0	0	0	0	9.767106	1.270231	0.332502	0.008647	0.001093	-0.003231	-0.573486	-0.547607	0.228760	0.322310	0.656047	-0.226710	0.643678	74.472121	-82.183028	59.728242	0.068562	0.117463	0.990708	-0.712393	-0.689437	0.131045	0.698424	-0.714758	0.036411	0	0	0
13949	0	0	0	0	0	9.746493	1.317374	0.384977	0.007459	0.002529	-0.002125	-0.565430	-0.541992	0.229736	0.322295	0.656049	-0.226690	0.643691	74.467016	-82.182733	59.736413	0.068548	0.117478	0.990707	-0.712356	-0.689475	0.131046	0.698462	-0.714719	0.036424	0	0	0
13950	0	0	0	0	0	9.739456	1.389767	0.329291	0.006460	0.001009	-0.005114	-0.570801	-0.544434	0.235352	0.322288	0.656058	-0.226666	0.643693	74.471114	-82.181322	59.735119	0.068563	0.117497	0.990704	-0.712320	-0.689507	0.131073	0.698497	-0.714685	0.036421	0	0	0
13951	0	0	0	0	0	9.698913	1.366589	0.357408	0.001298	0.002659	-0.003962	-0.564941	-0.550049	0.229736	0.322291	0.656055	-0.226651	0.643700	74.464864	-82.179997	59.742298	0.068560	0.117525	0.990700	-0.712309	-0.689515	0.131091	0.698510	-0.714672	0.036441	0	0	0
13952	0	0	0	0	0	9.712303	1.366177	0.397510	0.002976	-0.001733	-0.003035	-0.570313	-0.537842	0.231201	0.322285	0.656066	-0.226649	0.643693	74.475666	-82.180154	59.732221	0.068579	0.117511	0.990701	-0.712298	-0.689525	0.131095	0.698518	-0.714665	0.036416	0	0	0
13953	0	0	0	0	0	9.734553	1.421503	0.390939	-0.002786	-0.001223	-0.001061	-0.569092	-0.545654	0.218506	0.322291	0.656064	-0.226667	0.643685	74.479100	-82.181016	59.726649	0.068583	0.117492	0.990703	-0.712325	-0.689501	0.131083	0.698491	-0.714692	0.036404	0	0	0
