// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426F2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
13933	0	0	0	0	0	9.721705	-1.042516	-0.912351	0.002937	-0.000076	-0.001899	-0.894043	0.595947	-0.009521	0.592513	-0.419043	-0.609272	-0.319560	-131.136797	-81.818564	67.987991	0.053337	0.131935	0.989822	0.889310	0.444568	-0.107178	-0.454184	0.885975	-0.093619	0	0	0
13934	0	0	0	0	0	9.711537	-1.055399	-0.881845	0.003029	0.003397	-0.001157	-0.885986	0.590576	-0.005859	0.592518	-0.419040	-0.609268	-0.319561	-131.132007	-81.818937	67.983389	0.053345	0.131924	0.989823	0.889308	0.444572	-0.107181	-0.454187	0.885975	-0.093606	0	0	0
13935	0	0	0	0	0	9.686309	-1.125615	-0.900604	0.008054	0.001373	-0.004014	-0.888428	0.592529	-0.009521	0.592521	-0.419018	-0.609285	-0.319552	-131.139304	-81.819760	67.993696	0.053316	0.131921	0.989825	0.889286	0.444620	-0.107159	-0.454233	0.885951	-0.093610	0	0	0
13936	0	0	0	0	0	9.721829	-1.042019	-0.911597	0.012094	0.002066	-0.001469	-0.881592	0.595703	-0.015137	0.592541	-0.418991	-0.609300	-0.319523	-131.134298	-81.819780	67.994051	0.053315	0.131921	0.989825	0.889244	0.444703	-0.107166	-0.454316	0.885910	-0.093600	0	0	0
13937	0	0	0	0	0	9.723046	-1.064168	-0.861528	0.010188	0.001161	-0.004600	-0.884277	0.588867	-0.001465	0.592547	-0.418961	-0.609323	-0.319509	-131.142547	-81.820776	68.006555	0.053280	0.131917	0.989828	0.889213	0.444772	-0.107140	-0.454381	0.885876	-0.093604	0	0	0
13938	0	0	0	0	0	9.765014	-1.078739	-0.892929	0.006722	0.001721	-0.004738	-0.880859	0.590576	0.002197	0.592549	-0.418940	-0.609337	-0.319506	-131.150027	-81.822046	68.016328	0.053249	0.131905	0.989831	0.889197	0.444810	-0.107111	-0.454415	0.885859	-0.093604	0	0	0
13939	0	0	0	0	0	9.720712	-1.107882	-0.880966	0.008856	0.001510	-0.005325	-0.888916	0.591797	-0.013428	0.592552	-0.418912	-0.609357	-0.319499	-131.159900	-81.823486	68.029702	0.053209	0.131895	0.989835	0.889173	0.444867	-0.107076	-0.454468	0.885831	-0.093606	0	0	0
13940	0	0	0	0	0	9.689063	-1.079655	-0.879352	0.005162	0.003186	-0.001745	-0.880127	0.599365	-0.006836	0.592557	-0.418907	-0.609355	-0.319499	-131.156421	-81.823996	68.026660	0.053213	0.131884	0.989836	0.889169	0.444875	-0.107075	-0.454474	0.885829	-0.093594	0	0	0
13941	0	0	0	0	0	9.711942	-1.053359	-0.879829	0.010507	0.003519	-0.007578	-0.882813	0.597656	-0.008789	0.592566	-0.418864	-0.609377	-0.319497	-131.165235	-81.827164	68.039920	0.053162	0.131845	0.989844	0.889138	0.444950	-0.107020	-0.454541	0.885797	-0.093574	0	0	0
13942	0	0	0	0	0	9.689252	-1.078593	-0.878572	0.012595	0.001571	-0.008535	-0.887939	0.593018	-0.006104	0.592572	-0.418818	-0.609406	-0.319490	-131.179532	-81.829931	68.059363	0.053099	0.131819	0.989851	0.889102	0.445035	-0.106961	-0.454618	0.885758	-0.093569	0	0	0
