// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426F1
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
57202	0	0	0	0	0	9.667692	1.853595	0.093439	0.000000	0.000000	-0.000000	-0.510742	-0.593750	0.197021	0.409561	0.641852	-0.297370	0.576070	90.252196	-79.447041	29.482652	0.159428	0.090136	0.983086	-0.853606	-0.487663	0.183143	0.495922	-0.868367	-0.000806	0	0	0
57203	0	0	0	0	0	9.637427	1.802958	0.057399	-0.003576	-0.000828	0.002284	-0.514893	-0.595947	0.198730	0.409568	0.641836	-0.297407	0.576065	90.252832	-79.449560	29.478029	0.159398	0.090102	0.983094	-0.853647	-0.487607	0.183099	0.495862	-0.868401	-0.000808	0	0	0
57204	0	0	0	0	0	9.647764	1.796927	0.089723	0.005386	-0.001689	0.004246	-0.523682	-0.590576	0.202393	0.409532	0.641842	-0.297424	0.576074	90.264351	-79.453402	29.468434	0.159355	0.090043	0.983106	-0.853640	-0.487645	0.183033	0.495888	-0.868386	-0.000844	0	0	0
57205	0	0	0	0	0	9.668874	1.799094	0.101512	0.003957	-0.002990	-0.000771	-0.504150	-0.600342	0.203857	0.409515	0.641853	-0.297431	0.576070	90.275885	-79.454412	29.457879	0.159357	0.090005	0.983110	-0.853633	-0.487664	0.183016	0.495900	-0.868379	-0.000881	0	0	0
57206	0	0	0	0	0	9.631583	1.825442	0.062628	0.004023	-0.000481	0.000188	-0.514648	-0.599121	0.196289	0.409498	0.641859	-0.297437	0.576073	90.282854	-79.455932	29.452118	0.159343	0.089976	0.983114	-0.853626	-0.487686	0.182989	0.495916	-0.868370	-0.000903	0	0	0
57207	0	0	0	0	0	9.667829	1.852923	0.092550	0.001766	-0.002306	0.002215	-0.513428	-0.598389	0.195801	0.409486	0.641859	-0.297461	0.576070	90.291354	-79.458339	29.442586	0.159322	0.089929	0.983122	-0.853640	-0.487677	0.182948	0.495898	-0.868380	-0.000930	0	0	0
57208	0	0	0	0	0	9.646263	1.836690	0.132968	0.004873	-0.002889	0.000816	-0.506836	-0.598877	0.201660	0.409460	0.641872	-0.297471	0.576067	90.306237	-79.460211	29.429269	0.159315	0.089877	0.983128	-0.853630	-0.487707	0.182916	0.495918	-0.868369	-0.000978	0	0	0
57209	0	0	0	0	0	9.673824	1.829683	0.086012	0.004470	-0.001791	0.002660	-0.514648	-0.602295	0.210205	0.409439	0.641875	-0.297488	0.576071	90.314522	-79.462911	29.421488	0.159287	0.089832	0.983137	-0.853632	-0.487721	0.182869	0.495924	-0.868365	-0.001004	0	0	0
57210	0	0	0	0	0	9.646863	1.850051	0.079573	0.001766	-0.002306	0.002215	-0.510254	-0.599609	0.199707	0.409420	0.641878	-0.297510	0.576069	90.325864	-79.465586	29.409963	0.159265	0.089778	0.983145	-0.853639	-0.487725	0.182823	0.495918	-0.868369	-0.001040	0	0	0
57211	0	0	0	0	0	9.631766	1.824515	0.061491	0.000513	0.001199	0.003431	-0.508057	-0.593750	0.202881	0.409412	0.641865	-0.297533	0.576078	90.323349	-79.468733	29.411364	0.159216	0.089755	0.983155	-0.853658	-0.487713	0.182769	0.495902	-0.868378	-0.001031	0	0	0
57212	0	0	0	0	0	9.637748	1.801301	0.055381	-0.000089	-0.005229	0.002399	-0.515137	-0.595459	0.206787	0.409394	0.641872	-0.297567	0.576065	90.342650	-79.471503	29.390663	0.159207	0.089674	0.983164	-0.853675	-0.487701	0.182721	0.495876	-0.868393	-0.001093	0	0	0
57213	0	0	0	0	0	9.658849	1.803529	0.067164	0.001319	-0.000997	-0.000257	-0.509033	-0.589355	0.204834	0.409386	0.641874	-0.297576	0.576064	90.347388	-79.472621	29.385853	0.159198	0.089651	0.983168	-0.853678	-0.487703	0.182702	0.495874	-0.868394	-0.001108	0	0	0
57214	0	0	0	0	0	9.679882	1.806104	0.079274	0.003129	0.002137	-0.004757	-0.514160	-0.593018	0.206055	0.409389	0.641878	-0.297563	0.576064	90.345698	-79.471316	29.388378	0.159213	0.089669	0.983164	-0.853667	-0.487713	0.182724	0.495887	-0.868387	-0.001102	0	0	0
57215	0	0	0	0	0	9.647977	1.795886	0.087618	0.000916	0.000101	0.001587	-0.510010	-0.593750	0.198975	0.409376	0.641874	-0.297576	0.576071	90.346958	-79.473551	29.387313	0.159181	0.089648	0.983171	-0.853672	-0.487720	0.182686	0.495889	-0.868385	-0.001106	0	0	0
57216	0	0	0	0	0	9.637166	1.787927	0.107869	0.003510	-0.001681	-0.003243	-0.509521	-0.592773	0.204834	0.409368	0.641887	-0.297574	0.576063	90.357286	-79.473099	29.377835	0.159203	0.089625	0.983169	-0.853662	-0.487735	0.182694	0.495900	-0.868379	-0.001139	0	0	0
57217	0	0	0	0	0	9.684657	1.837577	0.064606	0.007600	0.000346	-0.002096	-0.511230	-0.599121	0.192139	0.409349	0.641900	-0.297558	0.576071	90.361146	-79.473158	29.377327	0.159203	0.089623	0.983169	-0.853633	-0.487786	0.182693	0.495949	-0.868351	-0.001152	0	0	0
57218	0	0	0	0	0	9.641938	1.819427	0.093082	0.003510	-0.001681	-0.003243	-0.519287	-0.595947	0.199951	0.409341	0.641913	-0.297557	0.576062	90.371474	-79.472706	29.367851	0.159224	0.089601	0.983168	-0.853623	-0.487800	0.182700	0.495960	-0.868345	-0.001185	0	0	0
57219	0	0	0	0	0	9.667838	1.852971	0.090669	0.004962	0.002340	-0.001583	-0.513916	-0.598877	0.199219	0.409338	0.641909	-0.297552	0.576071	90.366673	-79.473118	29.373405	0.159210	0.089613	0.983169	-0.853618	-0.487811	0.182693	0.495972	-0.868338	-0.001169	0	0	0
57220	0	0	0	0	0	9.675277	1.790239	0.040811	-0.004448	0.004510	-0.006018	-0.510742	-0.595703	0.202148	0.409373	0.641893	-0.297552	0.576065	90.353298	-79.471099	29.383399	0.159224	0.089657	0.983163	-0.853643	-0.487754	0.182728	0.495924	-0.868365	-0.001127	0	0	0
57221	0	0	0	0	0	9.647702	1.797351	0.087773	0.001385	0.001512	0.000702	-0.507568	-0.588135	0.209473	0.409370	0.641883	-0.297563	0.576072	90.349762	-79.472752	29.386203	0.159195	0.089651	0.983168	-0.853654	-0.487745	0.182700	0.495914	-0.868371	-0.001115	0	0	0
57222	0	0	0	0	0	9.647693	1.797391	0.088021	-0.000380	0.003818	-0.001514	-0.509277	-0.590088	0.201660	0.409378	0.641870	-0.297567	0.576078	90.340936	-79.473310	29.393940	0.159175	0.089668	0.983170	-0.853667	-0.487727	0.182690	0.495900	-0.868379	-0.001087	0	0	0
57223	0	0	0	0	0	9.667636	1.853961	0.091890	0.006304	0.004062	-0.005196	-0.512695	-0.597656	0.211914	0.409372	0.641876	-0.297533	0.576093	90.333112	-79.471643	29.405492	0.159181	0.089714	0.983165	-0.853631	-0.487778	0.182719	0.495959	-0.868346	-0.001062	0	0	0
57224	0	0	0	0	0	9.641629	1.820996	0.094400	0.006281	0.001343	-0.001839	-0.518555	-0.598877	0.208252	0.409355	0.641885	-0.297522	0.576101	90.335729	-79.472006	29.405473	0.159176	0.089711	0.983166	-0.853610	-0.487818	0.182713	0.495997	-0.868323	-0.001071	0	0	0
57225	0	0	0	0	0	9.652360	1.829378	0.074178	0.006304	0.004062	-0.005196	-0.510986	-0.593262	0.199219	0.409352	0.641890	-0.297490	0.576114	90.328061	-79.470322	29.416380	0.159184	0.089756	0.983160	-0.853579	-0.487862	0.182742	0.496048	-0.868294	-0.001046	0	0	0
57226	0	0	0	0	0	9.663067	1.837890	0.053963	0.007154	0.001654	-0.004567	-0.514160	-0.599609	0.204346	0.409341	0.641903	-0.297467	0.576119	90.330168	-79.469124	29.417388	0.159200	0.089769	0.983157	-0.853548	-0.487907	0.182762	0.496095	-0.868268	-0.001053	0	0	0
57227	0	0	0	0	0	9.619243	1.873768	0.074057	0.005366	0.001241	-0.003425	-0.510498	-0.600098	0.205078	0.409336	0.641909	-0.297453	0.576123	90.329780	-79.468429	29.419507	0.159208	0.089780	0.983154	-0.853532	-0.487931	0.182774	0.496121	-0.868253	-0.001052	0	0	0
57228	0	0	0	0	0	9.652168	1.830380	0.074491	0.007264	0.003953	0.000707	-0.508301	-0.588135	0.196777	0.409313	0.641908	-0.297442	0.576146	90.324957	-79.470260	29.427628	0.159167	0.089787	0.983160	-0.853510	-0.487982	0.182743	0.496172	-0.868223	-0.001036	0	0	0
57229	0	0	0	0	0	9.662924	1.838638	0.054201	0.005769	0.000141	-0.005268	-0.522461	-0.590576	0.200928	0.409310	0.641922	-0.297422	0.576144	90.328199	-79.468482	29.426435	0.159196	0.089799	0.983155	-0.853487	-0.488011	0.182773	0.496203	-0.868206	-0.001047	0	0	0
57230	0	0	0	0	0	9.652078	1.830854	0.074463	0.004024	-0.000481	0.000189	-0.524658	-0.589111	0.198486	0.409292	0.641928	-0.297428	0.576147	90.335180	-79.470001	29.420662	0.159182	0.089770	0.983159	-0.853480	-0.488033	0.182747	0.496219	-0.868197	-0.001069	0	0	0
57231	0	0	0	0	0	9.662337	1.825262	0.106939	0.002258	0.001824	-0.002027	-0.517334	-0.589600	0.201904	0.409291	0.641923	-0.297426	0.576155	90.330600	-79.470445	29.425659	0.159168	0.089780	0.983161	-0.853478	-0.488038	0.182740	0.496227	-0.868192	-0.001054	0	0	0
57232	0	0	0	0	0	9.647151	1.800239	0.089144	0.000023	0.002718	-0.003358	-0.517578	-0.604004	0.199463	0.409301	0.641917	-0.297425	0.576155	90.325362	-79.469943	29.429983	0.159168	0.089797	0.983159	-0.853485	-0.488023	0.182748	0.496214	-0.868200	-0.001038	0	0	0
57233	0	0	0	0	0	9.662219	1.825861	0.107340	0.001342	0.001721	-0.003614	-0.508789	-0.606934	0.197998	0.409311	0.641912	-0.297423	0.576154	90.320853	-79.469229	29.433751	0.159173	0.089813	0.983157	-0.853490	-0.488009	0.182761	0.496204	-0.868205	-0.001023	0	0	0
