// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426F3
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
57202	0	0	0	0	0	4.457510	2.093428	8.511030	-0.001093	0.004418	0.007297	-0.749268	-0.008789	-0.496826	0.338924	-0.180026	-0.186814	-0.904335	14.005630	-26.887388	-142.274006	-0.705442	-0.545739	0.452238	0.680264	-0.700462	0.215854	0.198976	0.459915	0.865383	0	0	0
57203	0	0	0	0	0	4.490603	2.121040	8.489010	0.000516	0.004313	0.005331	-0.754639	-0.011963	-0.493652	0.338924	-0.180021	-0.186821	-0.904334	14.006643	-26.887161	-142.274196	-0.705446	-0.545738	0.452235	0.680265	-0.700457	0.215870	0.198962	0.459924	0.865381	0	0	0
57204	0	0	0	0	0	4.473613	2.106704	8.500384	-0.003836	0.005896	0.005204	-0.763184	-0.007324	-0.489746	0.338923	-0.180018	-0.186805	-0.904339	14.004924	-26.886183	-142.273995	-0.705450	-0.545745	0.452220	0.680258	-0.700470	0.215846	0.198969	0.459895	0.865395	0	0	0
57205	0	0	0	0	0	4.478159	2.072652	8.465480	0.000217	0.001802	0.008246	-0.743896	-0.017090	-0.487793	0.338933	-0.180028	-0.186813	-0.904331	14.005120	-26.887755	-142.272758	-0.705428	-0.545753	0.452244	0.680279	-0.700451	0.215846	0.198976	0.459916	0.865382	0	0	0
57206	0	0	0	0	0	4.456556	2.091951	8.511892	-0.002227	0.005790	0.003238	-0.753906	-0.013184	-0.490967	0.338923	-0.180022	-0.186807	-0.904338	14.004946	-26.886690	-142.274033	-0.705447	-0.545742	0.452228	0.680260	-0.700470	0.215845	0.198976	0.459900	0.865391	0	0	0
57207	0	0	0	0	0	4.509695	2.091679	8.485190	-0.002047	0.003215	0.009736	-0.752197	-0.014404	-0.496582	0.338939	-0.180031	-0.186800	-0.904331	14.003325	-26.887683	-142.271648	-0.705418	-0.545767	0.452243	0.680286	-0.700452	0.215819	0.198988	0.459897	0.865389	0	0	0
57208	0	0	0	0	0	4.456232	2.091023	8.512290	-0.000350	0.002488	0.006216	-0.748047	-0.017090	-0.491699	0.338941	-0.180039	-0.186805	-0.904328	14.003637	-26.888764	-142.271560	-0.705411	-0.545763	0.452260	0.680291	-0.700446	0.215822	0.198996	0.459911	0.865380	0	0	0
57209	0	0	0	0	0	4.475067	2.087836	8.483817	-0.001659	0.005104	0.005267	-0.750977	-0.017334	-0.481689	0.338939	-0.180034	-0.186801	-0.904330	14.003365	-26.888088	-142.271666	-0.705416	-0.545765	0.452249	0.680287	-0.700451	0.215819	0.198992	0.459901	0.865386	0	0	0
57210	0	0	0	0	0	4.492445	2.076469	8.496909	-0.003180	0.004588	0.005678	-0.750977	-0.015869	-0.491455	0.338936	-0.180037	-0.186791	-0.904333	14.002146	-26.887993	-142.271855	-0.705418	-0.545763	0.452248	0.680280	-0.700463	0.215801	0.199007	0.459885	0.865391	0	0	0
57211	0	0	0	0	0	4.472221	2.103730	8.501853	-0.000438	0.003110	0.007770	-0.745361	-0.007813	-0.488281	0.338945	-0.180042	-0.186794	-0.904328	14.002009	-26.888773	-142.270712	-0.705402	-0.545773	0.452260	0.680296	-0.700449	0.215797	0.199009	0.459895	0.865386	0	0	0
57212	0	0	0	0	0	4.488717	2.117416	8.490912	-0.001396	0.003238	0.000604	-0.752441	-0.008057	-0.487305	0.338921	-0.180043	-0.186798	-0.904336	14.003211	-26.888678	-142.273923	-0.705434	-0.545734	0.452258	0.680261	-0.700478	0.215815	0.199019	0.459897	0.865382	0	0	0
57213	0	0	0	0	0	4.471773	2.103129	8.502237	-0.003180	0.004588	0.005677	-0.748047	-0.006592	-0.487061	0.338920	-0.180044	-0.186788	-0.904338	14.001989	-26.888347	-142.273854	-0.705435	-0.545737	0.452253	0.680256	-0.700487	0.215798	0.199029	0.459879	0.865389	0	0	0
57214	0	0	0	0	0	4.473913	2.085913	8.484899	0.000997	0.004248	0.008913	-0.750977	-0.010254	-0.484375	0.338938	-0.180045	-0.186793	-0.904330	14.002064	-26.888936	-142.271575	-0.705410	-0.545762	0.452262	0.680286	-0.700458	0.215798	0.199017	0.459894	0.865384	0	0	0
57215	0	0	0	0	0	4.471449	2.102326	8.502606	-0.001871	0.001971	0.006627	-0.751953	-0.011963	-0.493896	0.338940	-0.180056	-0.186792	-0.904328	14.001508	-26.890190	-142.271321	-0.705399	-0.545759	0.452282	0.680291	-0.700457	0.215787	0.199036	0.459899	0.865377	0	0	0
57216	0	0	0	0	0	4.456906	2.071162	8.496367	-0.000311	0.006864	0.007963	-0.750000	-0.008301	-0.487061	0.338954	-0.180046	-0.186789	-0.904325	14.000995	-26.889154	-142.269398	-0.705388	-0.545787	0.452266	0.680310	-0.700441	0.215781	0.199015	0.459890	0.865387	0	0	0
57217	0	0	0	0	0	4.470995	2.101450	8.503062	-0.001959	0.002593	0.008180	-0.751709	-0.011719	-0.500732	0.338963	-0.180056	-0.186785	-0.904320	13.999908	-26.890278	-142.268079	-0.705368	-0.545798	0.452283	0.680326	-0.700431	0.215763	0.199030	0.459892	0.865382	0	0	0
57218	0	0	0	0	0	4.454096	2.087124	8.514365	-0.000136	0.005620	0.004855	-0.756592	-0.012939	-0.492432	0.338963	-0.180048	-0.186787	-0.904322	14.000422	-26.889416	-142.268138	-0.705374	-0.545802	0.452270	0.680324	-0.700430	0.215772	0.199015	0.459890	0.865387	0	0	0
57219	0	0	0	0	0	4.489525	2.098043	8.474815	0.000605	0.003690	0.003776	-0.750732	-0.014893	-0.492676	0.338955	-0.180045	-0.186797	-0.904323	14.001968	-26.889320	-142.269394	-0.705386	-0.545787	0.452268	0.680314	-0.700432	0.215795	0.199005	0.459904	0.865382	0	0	0
57220	0	0	0	0	0	4.487774	2.089777	8.516541	-0.000790	0.006929	0.004379	-0.750732	-0.011719	-0.492188	0.338952	-0.180031	-0.186794	-0.904327	14.002240	-26.887704	-142.269798	-0.705400	-0.545790	0.452243	0.680305	-0.700439	0.215803	0.198986	0.459891	0.865393	0	0	0
57221	0	0	0	0	0	4.487514	2.089392	8.516772	0.000042	0.003044	0.011351	-0.744629	-0.001953	-0.482422	0.338978	-0.180039	-0.186796	-0.904316	14.001373	-26.889017	-142.266432	-0.705360	-0.545825	0.452264	0.680347	-0.700403	0.215787	0.198985	0.459904	0.865386	0	0	0
57222	0	0	0	0	0	4.450578	2.102760	8.532813	-0.002223	0.005791	0.003236	-0.749512	-0.004150	-0.492676	0.338969	-0.180033	-0.186790	-0.904322	14.001084	-26.887931	-142.267408	-0.705376	-0.545818	0.452247	0.680331	-0.700419	0.215785	0.198983	0.459887	0.865396	0	0	0
57223	0	0	0	0	0	4.471748	2.082824	8.486799	-0.000262	0.001865	0.004661	-0.753174	-0.011719	-0.480957	0.338963	-0.180040	-0.186798	-0.904321	14.002011	-26.888972	-142.268395	-0.705379	-0.545801	0.452263	0.680325	-0.700421	0.215797	0.198992	0.459904	0.865384	0	0	0
57224	0	0	0	0	0	4.466880	2.116246	8.522037	0.000606	0.003690	0.003775	-0.756104	-0.011963	-0.486572	0.338957	-0.180039	-0.186808	-0.904321	14.003370	-26.889174	-142.269467	-0.705388	-0.545787	0.452266	0.680317	-0.700422	0.215817	0.198987	0.459919	0.865378	0	0	0
57225	0	0	0	0	0	4.454782	2.068589	8.498107	0.001826	0.001695	0.006279	-0.747803	-0.012695	-0.495361	0.338960	-0.180045	-0.186824	-0.904316	14.005050	-26.890534	-142.269472	-0.705380	-0.545780	0.452287	0.680327	-0.700406	0.215840	0.198984	0.459952	0.865361	0	0	0
57226	0	0	0	0	0	4.467547	2.091128	8.546178	0.001953	0.005449	0.006472	-0.752441	-0.015869	-0.488281	0.338968	-0.180036	-0.186835	-0.904312	14.006378	-26.890043	-142.268738	-0.705376	-0.545791	0.452280	0.680339	-0.700387	0.215861	0.198956	0.459967	0.865360	0	0	0
57227	0	0	0	0	0	4.487665	2.096178	8.476262	0.001866	0.006071	0.008025	-0.750977	-0.015625	-0.488770	0.338983	-0.180024	-0.186842	-0.904307	14.007280	-26.889212	-142.266974	-0.705364	-0.545817	0.452267	0.680362	-0.700361	0.215876	0.198921	0.459976	0.865363	0	0	0
57228	0	0	0	0	0	4.485103	2.112761	8.493980	-0.000262	0.001865	0.004661	-0.747314	-0.001709	-0.495605	0.338975	-0.180033	-0.186851	-0.904307	14.008179	-26.890486	-142.268138	-0.705367	-0.545797	0.452287	0.680354	-0.700365	0.215887	0.198935	0.459995	0.865349	0	0	0
57229	0	0	0	0	0	4.468186	2.098596	8.505243	-0.000134	0.005620	0.004853	-0.758789	-0.004639	-0.490723	0.338974	-0.180024	-0.186853	-0.904309	14.008861	-26.889466	-142.268422	-0.705376	-0.545798	0.452271	0.680350	-0.700365	0.215899	0.198917	0.459993	0.865355	0	0	0
57230	0	0	0	0	0	4.470148	2.081491	8.487969	-0.000309	0.006864	0.007960	-0.759766	-0.004150	-0.492432	0.338991	-0.180013	-0.186849	-0.904305	14.008177	-26.888412	-142.266050	-0.705360	-0.545832	0.452254	0.680374	-0.700345	0.215891	0.198894	0.459983	0.865365	0	0	0
57231	0	0	0	0	0	4.484193	2.111900	8.494675	-0.000915	0.003174	0.004185	-0.752441	-0.005615	-0.491943	0.338984	-0.180015	-0.186853	-0.904307	14.008772	-26.888660	-142.267130	-0.705369	-0.545818	0.452258	0.680363	-0.700352	0.215899	0.198898	0.459989	0.865361	0	0	0
57232	0	0	0	0	0	4.467245	2.097812	8.505930	0.002041	0.004827	0.004918	-0.756104	-0.019043	-0.496338	0.338986	-0.180008	-0.186865	-0.904305	14.010482	-26.888361	-142.267115	-0.705371	-0.545819	0.452254	0.680368	-0.700339	0.215926	0.198874	0.460007	0.865357	0	0	0
57233	0	0	0	0	0	4.469322	2.080892	8.488551	0.000520	0.004311	0.005328	-0.746094	-0.021484	-0.495361	0.338986	-0.180003	-0.186872	-0.904304	14.011497	-26.888135	-142.267306	-0.705374	-0.545818	0.452250	0.680369	-0.700334	0.215942	0.198861	0.460016	0.865355	0	0	0
57234	0	0	0	0	0	4.484391	2.086520	8.519120	-0.000915	0.003174	0.004185	-0.748535	-0.015869	-0.489502	0.338977	-0.180006	-0.186876	-0.904306	14.012138	-26.888459	-142.268654	-0.705385	-0.545800	0.452255	0.680356	-0.700344	0.215951	0.198868	0.460023	0.865350	0	0	0
57235	0	0	0	0	0	4.467876	2.105251	8.465016	-0.000221	0.006242	0.006406	-0.752441	-0.015869	-0.489502	0.338983	-0.179995	-0.186876	-0.904306	14.012289	-26.887309	-142.267873	-0.705385	-0.545815	0.452237	0.680362	-0.700336	0.215955	0.198846	0.460017	0.865358	0	0	0
57236	0	0	0	0	0	4.486305	2.069070	8.501957	-0.001218	0.000663	0.007099	-0.751953	-0.004639	-0.491455	0.338985	-0.180014	-0.186880	-0.904301	14.012033	-26.889560	-142.267679	-0.705369	-0.545807	0.452272	0.680370	-0.700331	0.215947	0.198875	0.460035	0.865342	0	0	0
57237	0	0	0	0	0	4.485205	2.093566	8.478210	-0.002221	0.005791	0.003234	-0.748291	-0.009521	-0.492920	0.338974	-0.180005	-0.186874	-0.904308	14.011965	-26.888221	-142.268945	-0.705389	-0.545798	0.452251	0.680351	-0.700349	0.215949	0.198870	0.460017	0.865352	0	0	0
57238	0	0	0	0	0	4.500267	2.098999	8.508831	0.000042	0.003044	0.011348	-0.749268	-0.006348	-0.489014	0.339002	-0.180015	-0.186875	-0.904295	14.010876	-26.889728	-142.265245	-0.705344	-0.545836	0.452275	0.680397	-0.700311	0.215929	0.198871	0.460031	0.865345	0	0	0
57239	0	0	0	0	0	4.465752	2.095619	8.507254	-0.001567	0.004483	0.003709	-0.752441	-0.012451	-0.486572	0.338993	-0.180011	-0.186874	-0.904300	14.011140	-26.889182	-142.266418	-0.705359	-0.545824	0.452266	0.680382	-0.700324	0.215934	0.198871	0.460025	0.865348	0	0	0
57240	0	0	0	0	0	4.499842	2.098235	8.509245	-0.001089	0.004417	0.007291	-0.754639	-0.015381	-0.490723	0.339002	-0.180013	-0.186871	-0.904297	14.010514	-26.889436	-142.265241	-0.705346	-0.545837	0.452270	0.680395	-0.700314	0.215924	0.198872	0.460024	0.865349	0	0	0
57241	0	0	0	0	0	4.484297	2.092026	8.479070	-0.001567	0.004483	0.003709	-0.749512	-0.010986	-0.489014	0.338993	-0.180010	-0.186870	-0.904301	14.010778	-26.888890	-142.266415	-0.705361	-0.545825	0.452262	0.680380	-0.700327	0.215929	0.198871	0.460018	0.865352	0	0	0
57242	0	0	0	0	0	4.449595	2.088753	8.477562	-0.000219	0.006241	0.006405	-0.754150	-0.017822	-0.485596	0.338998	-0.180001	-0.186870	-0.904301	14.010845	-26.887968	-142.265666	-0.705359	-0.545839	0.452247	0.680386	-0.700320	0.215932	0.198854	0.460013	0.865359	0	0	0
57243	0	0	0	0	0	4.498868	2.097229	8.510008	-0.001654	0.005104	0.005262	-0.751709	-0.021240	-0.489258	0.338997	-0.179997	-0.186866	-0.904303	14.010577	-26.887291	-142.265775	-0.705365	-0.545841	0.452237	0.680382	-0.700325	0.215929	0.198850	0.460003	0.865365	0	0	0
57244	0	0	0	0	0	4.464181	2.093846	8.508516	-0.001741	0.005726	0.006815	-0.750000	-0.007568	-0.492432	0.339000	-0.179994	-0.186859	-0.904304	14.009827	-26.886734	-142.265206	-0.705363	-0.545851	0.452228	0.680385	-0.700325	0.215919	0.198847	0.459990	0.865372	0	0	0
57245	0	0	0	0	0	4.483861	2.065602	8.504089	-0.003176	0.004589	0.005671	-0.752197	-0.011230	-0.488037	0.338998	-0.179994	-0.186849	-0.904306	14.008608	-26.886401	-142.265141	-0.705364	-0.545853	0.452223	0.680380	-0.700335	0.215901	0.198857	0.459973	0.865379	0	0	0
57246	0	0	0	0	0	4.463690	2.093094	8.508958	0.001348	0.001758	0.002696	-0.760254	-0.018799	-0.487305	0.338986	-0.180000	-0.186866	-0.904306	14.010850	-26.887456	-142.267191	-0.705377	-0.545823	0.452239	0.680366	-0.700339	0.215933	0.198860	0.460003	0.865363	0	0	0
57247	0	0	0	0	0	4.463461	2.092826	8.509144	-0.001828	0.006347	0.008367	-0.745361	-0.015137	-0.491455	0.339000	-0.179993	-0.186856	-0.904304	14.009521	-26.886519	-142.265171	-0.705364	-0.545852	0.452225	0.680383	-0.700328	0.215915	0.198848	0.459985	0.865375	0	0	0
57248	0	0	0	0	0	4.462238	2.117178	8.485516	-0.003175	0.004589	0.005671	-0.751709	-0.011719	-0.493164	0.338996	-0.179996	-0.186846	-0.904307	14.008290	-26.886412	-142.265323	-0.705366	-0.545851	0.452223	0.680377	-0.700340	0.215897	0.198863	0.459968	0.865380	0	0	0
57249	0	0	0	0	0	4.481986	2.088986	8.481041	-0.001001	0.003795	0.005737	-0.750732	-0.012451	-0.494141	0.338996	-0.179997	-0.186847	-0.904307	14.008355	-26.886529	-142.265340	-0.705365	-0.545850	0.452225	0.680377	-0.700339	0.215897	0.198863	0.459970	0.865379	0	0	0
57250	0	0	0	0	0	4.477924	2.097385	8.540293	-0.001566	0.004483	0.003708	-0.753906	-0.010986	-0.496338	0.338988	-0.179995	-0.186845	-0.904311	14.008494	-26.886141	-142.266402	-0.705378	-0.545839	0.452219	0.680364	-0.700352	0.215900	0.198866	0.459964	0.865381	0	0	0
57251	0	0	0	0	0	4.481386	2.088238	8.481542	-0.003827	0.005898	0.005195	-0.747314	-0.010742	-0.491943	0.338985	-0.179990	-0.186830	-0.904316	14.006944	-26.885014	-142.266430	-0.705385	-0.545844	0.452201	0.680355	-0.700367	0.215879	0.198871	0.459935	0.865396	0	0	0
57252	0	0	0	0	0	4.482003	2.063111	8.505673	0.002783	0.002894	0.003840	-0.750244	-0.020020	-0.484619	0.338980	-0.179988	-0.186851	-0.904314	14.009623	-26.885520	-142.267585	-0.705393	-0.545827	0.452209	0.680351	-0.700358	0.215918	0.198854	0.459968	0.865382	0	0	0
57253	0	0	0	0	0	4.497620	2.101676	8.470853	-0.003175	0.004589	0.005670	-0.744873	-0.014648	-0.492188	0.338979	-0.179989	-0.186840	-0.904316	14.008406	-26.885187	-142.267520	-0.705394	-0.545830	0.452204	0.680347	-0.700368	0.215901	0.198864	0.459951	0.865389	0	0	0
57254	0	0	0	0	0	4.461625	2.090357	8.510714	0.003261	0.002828	0.007421	-0.752930	-0.003906	-0.499268	0.338988	-0.179990	-0.186861	-0.904308	14.010493	-26.886260	-142.266834	-0.705381	-0.545833	0.452221	0.680366	-0.700341	0.215930	0.198847	0.459989	0.865373	0	0	0
57255	0	0	0	0	0	4.475732	2.120988	8.517366	-0.000608	0.005685	0.001269	-0.750488	-0.014160	-0.497559	0.338970	-0.179978	-0.186864	-0.904317	14.011909	-26.884707	-142.269342	-0.705415	-0.545810	0.452197	0.680335	-0.700363	0.215954	0.198832	0.459983	0.865380	0	0	0
57256	0	0	0	0	0	4.462492	2.098131	8.469623	-0.001000	0.003795	0.005736	-0.750977	-0.007080	-0.487549	0.338972	-0.179980	-0.186864	-0.904316	14.011774	-26.884927	-142.269019	-0.705410	-0.545813	0.452200	0.680339	-0.700359	0.215952	0.198833	0.459984	0.865378	0	0	0
57257	0	0	0	0	0	4.460744	2.089805	8.511311	-0.000043	0.004997	0.003298	-0.757080	-0.007080	-0.500977	0.338963	-0.179971	-0.186869	-0.904320	14.012991	-26.884038	-142.270369	-0.705429	-0.545800	0.452186	0.680324	-0.700368	0.215972	0.198819	0.459986	0.865381	0	0	0
57258	0	0	0	0	0	4.477166	2.103379	8.500494	-0.003174	0.004589	0.005669	-0.756104	-0.011963	-0.483398	0.338964	-0.179974	-0.186858	-0.904321	14.011550	-26.883912	-142.269972	-0.705426	-0.545806	0.452184	0.680324	-0.700375	0.215951	0.198831	0.459969	0.865387	0	0	0
57259	0	0	0	0	0	4.476895	2.102856	8.500766	-0.003174	0.004589	0.005669	-0.756836	-0.009766	-0.493896	0.338963	-0.179974	-0.186848	-0.904324	14.010333	-26.883579	-142.269908	-0.705427	-0.545808	0.452179	0.680319	-0.700385	0.215933	0.198841	0.459951	0.865394	0	0	0
