// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426F5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
57802	0	0	0	0	0	9.708397	0.043350	-1.278562	0.001105	-0.001459	0.000379	-0.732910	0.355469	0.366699	0.278445	-0.679391	-0.321242	-0.598080	177.387495	-82.549351	52.906347	0.078208	0.103433	0.991557	0.769563	-0.638544	0.005911	0.633764	0.762603	-0.129537	0	0	0
57803	0	0	0	0	0	9.742858	0.041866	-1.303175	-0.002529	-0.002366	-0.000047	-0.733887	0.345947	0.367432	0.278437	-0.679404	-0.321209	-0.598087	177.400651	-82.549886	52.889472	0.078233	0.103403	0.991558	0.769520	-0.638595	0.005880	0.633812	0.762564	-0.129530	0	0	0
57804	0	0	0	0	0	9.735652	-0.004843	-1.237337	0.003140	0.002176	0.002821	-0.734375	0.346191	0.366211	0.278461	-0.679400	-0.321177	-0.598097	177.427760	-82.552985	52.861543	0.078251	0.103322	0.991565	0.769509	-0.638610	0.005817	0.633824	0.762563	-0.129479	0	0	0
57805	0	0	0	0	0	9.756529	0.017544	-1.282236	0.007703	0.002728	-0.000981	-0.729248	0.344482	0.366699	0.278488	-0.679383	-0.321168	-0.598109	177.440166	-82.556399	52.850660	0.078235	0.103260	0.991573	0.769525	-0.638591	0.005786	0.633807	0.762587	-0.129421	0	0	0
57806	0	0	0	0	0	9.741830	-0.034641	-1.275327	0.009912	-0.000190	-0.000223	-0.735107	0.345459	0.360840	0.278523	-0.679373	-0.321169	-0.598104	177.458316	-82.558064	52.835678	0.078244	0.103216	0.991577	0.769558	-0.638551	0.005744	0.633765	0.762627	-0.129394	0	0	0
57807	0	0	0	0	0	9.741546	0.028339	-1.230597	0.016510	0.003998	-0.001585	-0.733887	0.346191	0.371338	0.278581	-0.679338	-0.321188	-0.598106	177.472874	-82.562233	52.827902	0.078215	0.103148	0.991586	0.769632	-0.638462	0.005708	0.633679	0.762710	-0.129323	0	0	0
57808	0	0	0	0	0	9.699609	0.024276	-1.264810	0.016945	0.004914	-0.003419	-0.728271	0.349854	0.367432	0.278638	-0.679297	-0.321214	-0.598112	177.480069	-82.566738	52.828032	0.078167	0.103086	0.991596	0.769713	-0.638365	0.005688	0.633586	0.762800	-0.129246	0	0	0
57809	0	0	0	0	0	9.727989	0.052349	-1.250679	0.019822	-0.000377	-0.000450	-0.727295	0.346191	0.366211	0.278702	-0.679275	-0.321243	-0.598092	177.503028	-82.568289	52.813330	0.078178	0.103045	0.991600	0.769803	-0.638257	0.005635	0.633476	0.762896	-0.129222	0	0	0
57810	0	0	0	0	0	9.771377	0.069413	-1.288033	0.016566	0.001816	-0.002150	-0.721436	0.345703	0.364746	0.278757	-0.679246	-0.321268	-0.598086	177.516191	-82.571053	52.807223	0.078160	0.102998	0.991606	0.769880	-0.638164	0.005603	0.633384	0.762980	-0.129175	0	0	0
57811	0	0	0	0	0	9.731048	0.037441	-1.269923	0.010027	-0.004557	-0.001347	-0.738281	0.349121	0.365234	0.278779	-0.679247	-0.321277	-0.598069	177.530562	-82.570201	52.795659	0.078189	0.102994	0.991604	0.769911	-0.638128	0.005572	0.633344	0.763011	-0.129191	0	0	0
