// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426F1
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
57802	0	0	0	0	0	9.686266	1.734351	0.098614	-0.000841	-0.000998	-0.002652	-0.685791	-0.352783	-0.406982	0.673871	0.337435	-0.616521	0.227897	86.023741	-79.968539	-38.706463	0.135930	-0.108926	0.984712	-0.723218	0.668401	0.173770	-0.677111	-0.735782	0.012079	0	0	0
57803	0	0	0	0	0	9.696887	1.750836	0.113310	-0.005423	-0.000994	-0.001491	-0.685791	-0.362305	-0.407959	0.673878	0.337403	-0.616544	0.227864	86.027475	-79.969088	-38.716035	0.135904	-0.108942	0.984714	-0.723152	0.668475	0.173761	-0.677187	-0.735712	0.012067	0	0	0
57804	0	0	0	0	0	9.665152	1.685427	0.168273	-0.002513	-0.001901	-0.003835	-0.687256	-0.360107	-0.408447	0.673877	0.337399	-0.616556	0.227839	86.036059	-79.968111	-38.727071	0.135897	-0.108979	0.984711	-0.723122	0.668502	0.173780	-0.677220	-0.735682	0.012042	0	0	0
57805	0	0	0	0	0	9.668435	1.684951	0.126227	-0.002901	0.003153	0.000866	-0.683105	-0.362061	-0.409912	0.673886	0.337374	-0.616559	0.227840	86.027021	-79.969676	-38.720283	0.135889	-0.108946	0.984716	-0.723098	0.668536	0.173751	-0.677247	-0.735657	0.012067	0	0	0
57806	0	0	0	0	0	9.679076	1.701310	0.141075	0.002910	-0.000907	-0.002344	-0.687012	-0.361816	-0.412354	0.673878	0.337383	-0.616564	0.227839	86.035167	-79.969513	-38.727719	0.135877	-0.108966	0.984715	-0.723107	0.668525	0.173755	-0.677240	-0.735664	0.012043	0	0	0
57807	0	0	0	0	0	9.654430	1.669509	0.153744	0.001256	0.001528	-0.000882	-0.685303	-0.361328	-0.404541	0.673878	0.337378	-0.616565	0.227842	86.033776	-79.970112	-38.726485	0.135871	-0.108956	0.984717	-0.723107	0.668528	0.173745	-0.677241	-0.735662	0.012046	0	0	0
57808	0	0	0	0	0	9.668375	1.685283	0.126355	0.004582	-0.000003	-0.001161	-0.681152	-0.358643	-0.406494	0.673868	0.337388	-0.616567	0.227852	86.039696	-79.970589	-38.730688	0.135856	-0.108961	0.984718	-0.723129	0.668506	0.173738	-0.677221	-0.735682	0.012028	0	0	0
57809	0	0	0	0	0	9.681689	1.614414	0.114246	0.007085	0.000806	-0.001448	-0.679688	-0.362549	-0.408447	0.673855	0.337408	-0.616562	0.227872	86.044562	-79.970917	-38.731928	0.135850	-0.108960	0.984719	-0.723172	0.668460	0.173733	-0.677175	-0.735724	0.012013	0	0	0
57810	0	0	0	0	0	9.691847	1.596040	0.086957	0.012497	0.000709	-0.004078	-0.673584	-0.361816	-0.406982	0.673837	0.337453	-0.616548	0.227898	86.053366	-79.969699	-38.734453	0.135861	-0.108980	0.984716	-0.723244	0.668376	0.173756	-0.677096	-0.735797	0.011988	0	0	0
57811	0	0	0	0	0	9.709943	1.681424	0.101070	0.014576	-0.000103	-0.004951	-0.689941	-0.359863	-0.406982	0.673813	0.337513	-0.616530	0.227931	86.065664	-79.967960	-38.738394	0.135877	-0.109008	0.984710	-0.723339	0.668265	0.173788	-0.676992	-0.735894	0.011952	0	0	0
