// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426F2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
57802	0	0	0	0	0	9.744131	-0.309192	-1.057765	0.003550	0.004358	0.002876	-0.875732	0.340332	0.457275	0.229267	-0.705991	-0.233930	-0.627925	-164.269005	-83.659875	22.567709	0.101974	0.042380	0.993884	0.618230	-0.785427	-0.029940	0.779354	0.617502	-0.106294	0	0	0
57803	0	0	0	0	0	9.744176	-0.309344	-1.057308	0.003075	0.004803	-0.000476	-0.875000	0.330811	0.456543	0.229273	-0.705981	-0.233930	-0.627934	-164.265102	-83.661429	22.564318	0.101952	0.042364	0.993887	0.618237	-0.785421	-0.029940	0.779351	0.617510	-0.106266	0	0	0
57804	0	0	0	0	0	9.752891	-0.313591	-1.023649	0.005337	0.004830	0.004095	-0.876465	0.331543	0.455811	0.229301	-0.705975	-0.233922	-0.627934	-164.237917	-83.662223	22.538780	0.101958	0.042313	0.993888	0.618257	-0.785403	-0.029987	0.779334	0.617536	-0.106239	0	0	0
57805	0	0	0	0	0	9.752927	-0.313972	-1.023185	0.006755	0.004291	0.002456	-0.871338	0.329834	0.454346	0.229325	-0.705966	-0.233921	-0.627936	-164.219393	-83.663118	22.522174	0.101956	0.042278	0.993890	0.618282	-0.785383	-0.030017	0.779315	0.617565	-0.106214	0	0	0
57806	0	0	0	0	0	9.761638	-0.318205	-0.989520	0.008069	0.005208	0.000323	-0.875244	0.332031	0.449951	0.229351	-0.705951	-0.233933	-0.627939	-164.208827	-83.664706	22.514932	0.101936	0.042254	0.993893	0.618327	-0.785347	-0.030029	0.779282	0.617612	-0.106182	0	0	0
57807	0	0	0	0	0	9.726289	-0.294165	-1.030953	0.004993	0.000405	0.000799	-0.871582	0.330566	0.459229	0.229360	-0.705954	-0.233939	-0.627930	-164.204730	-83.663766	22.512128	0.101953	0.042256	0.993891	0.618344	-0.785333	-0.030041	0.779266	0.617630	-0.106196	0	0	0
57808	0	0	0	0	0	9.711408	-0.297237	-0.991230	0.006282	0.004736	-0.000896	-0.871338	0.333496	0.457520	0.229376	-0.705940	-0.233951	-0.627935	-164.201900	-83.665284	22.511638	0.101929	0.042245	0.993894	0.618377	-0.785307	-0.030039	0.779244	0.617663	-0.106169	0	0	0
57809	0	0	0	0	0	9.779023	-0.281193	-1.024524	0.005073	0.002365	0.001733	-0.871094	0.331055	0.456787	0.229388	-0.705940	-0.233948	-0.627932	-164.190398	-83.665121	22.500986	0.101940	0.042227	0.993894	0.618387	-0.785298	-0.030061	0.779234	0.617676	-0.106165	0	0	0
57810	0	0	0	0	0	9.749951	-0.295443	-1.036309	0.004784	0.003315	-0.000191	-0.862549	0.331543	0.458496	0.229399	-0.705933	-0.233955	-0.627933	-164.186921	-83.665746	22.498982	0.101931	0.042219	0.993895	0.618407	-0.785282	-0.030065	0.779219	0.617697	-0.106153	0	0	0
57811	0	0	0	0	0	9.744461	-0.310739	-1.054271	0.006756	0.004292	0.002456	-0.879395	0.333740	0.454834	0.229422	-0.705926	-0.233953	-0.627933	-164.168052	-83.666495	22.481858	0.101932	0.042184	0.993897	0.618430	-0.785264	-0.030096	0.779201	0.617723	-0.106131	0	0	0
