// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426F5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
13511	0	0	0	0	0	9.733428	-0.586196	-1.162116	-0.000967	-0.001414	-0.007923	-0.615723	0.651855	0.598389	0.230021	-0.715317	-0.219005	-0.622454	-154.680577	-82.417130	11.789517	0.129176	0.026962	0.991255	0.599671	-0.798254	-0.056435	0.789752	0.601717	-0.119284	0	0	0
13512	0	0	0	0	0	9.733460	-0.585537	-1.162182	-0.000029	0.000118	-0.005513	-0.609131	0.648926	0.603027	0.230003	-0.715307	-0.218989	-0.622477	-154.680529	-82.419838	11.786476	0.129132	0.026945	0.991261	0.599632	-0.798285	-0.056415	0.789789	0.601677	-0.119241	0	0	0
13513	0	0	0	0	0	9.713977	-0.576234	-1.150537	0.007930	-0.003971	-0.006929	-0.620361	0.647705	0.604248	0.230009	-0.715298	-0.219009	-0.622478	-154.687334	-82.420790	11.795543	0.129111	0.026962	0.991263	0.599666	-0.798261	-0.056393	0.789767	0.601708	-0.119233	0	0	0
13514	0	0	0	0	0	9.713990	-0.575532	-1.150773	0.012418	-0.002112	-0.009931	-0.616455	0.650635	0.603027	0.230020	-0.715276	-0.219050	-0.622485	-154.701467	-82.423424	11.814002	0.129058	0.026995	0.991270	0.599731	-0.798216	-0.056345	0.789726	0.601766	-0.119206	0	0	0
13515	0	0	0	0	0	9.746535	-0.564137	-1.155745	0.015632	-0.007600	-0.010035	-0.611816	0.647461	0.601074	0.230038	-0.715265	-0.219110	-0.622470	-154.723929	-82.423445	11.843217	0.129044	0.027060	0.991270	0.599828	-0.798146	-0.056298	0.789654	0.601856	-0.119228	0	0	0
13516	0	0	0	0	0	9.713944	-0.574172	-1.151839	0.012080	-0.007926	-0.004623	-0.613281	0.651123	0.601318	0.230058	-0.715268	-0.219138	-0.622450	-154.728285	-82.421768	11.851618	0.129068	0.027085	0.991266	0.599883	-0.798104	-0.056301	0.789608	0.601911	-0.119258	0	0	0
13517	0	0	0	0	0	9.733705	-0.566464	-1.125144	0.015147	-0.006801	-0.007901	-0.610840	0.646729	0.601318	0.230082	-0.715259	-0.219185	-0.622435	-154.740280	-82.421477	11.869731	0.129065	0.027127	0.991265	0.599970	-0.798040	-0.056278	0.789543	0.601993	-0.119274	0	0	0
13518	0	0	0	0	0	9.713852	-0.573215	-1.153091	0.017563	-0.007783	-0.006388	-0.611572	0.653320	0.599121	0.230115	-0.715252	-0.219236	-0.622412	-154.748097	-82.420305	11.884793	0.129078	0.027165	0.991262	0.600071	-0.797965	-0.056271	0.789464	0.602091	-0.119300	0	0	0
13519	0	0	0	0	0	9.746349	-0.562412	-1.158150	0.009379	-0.003354	-0.001145	-0.621338	0.646729	0.610107	0.230144	-0.715247	-0.219238	-0.622407	-154.730354	-82.420110	11.869706	0.129088	0.027132	0.991262	0.600105	-0.797937	-0.056309	0.789436	0.602130	-0.119286	0	0	0
13520	0	0	0	0	0	9.726832	-0.553501	-1.146591	0.011025	-0.002963	-0.004697	-0.610840	0.649414	0.612305	0.230165	-0.715235	-0.219257	-0.622407	-154.726474	-82.421022	11.869188	0.129073	0.027127	0.991264	0.600152	-0.797901	-0.056310	0.789403	0.602178	-0.119268	0	0	0
