// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426F1
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
13511	0	0	0	0	0	9.719611	1.471728	-0.344676	-0.000395	-0.001692	0.000083	-0.325928	-1.264160	-0.649414	0.647386	0.354911	-0.626255	0.250468	103.985084	-81.357472	-53.140276	0.090140	-0.120231	0.988645	-0.768829	0.622607	0.145815	-0.633069	-0.773243	-0.036315	0	0	0
13512	0	0	0	0	0	9.719600	1.471792	-0.344699	0.001060	0.001314	-0.001441	-0.321045	-1.264893	-0.641357	0.647388	0.354905	-0.626256	0.250469	103.983061	-81.358040	-53.138722	0.090138	-0.120221	0.988647	-0.768825	0.622615	0.145807	-0.633075	-0.773238	-0.036308	0	0	0
13513	0	0	0	0	0	9.713267	1.469351	-0.398848	0.002008	-0.000520	-0.000597	-0.330566	-1.266113	-0.641602	0.647387	0.354895	-0.626265	0.250463	103.987366	-81.358515	-53.144463	0.090121	-0.120224	0.988648	-0.768810	0.622635	0.145796	-0.633095	-0.773222	-0.036317	0	0	0
13514	0	0	0	0	0	9.708808	1.450053	-0.342399	0.003080	0.001407	0.001438	-0.324463	-1.264648	-0.641357	0.647382	0.354886	-0.626268	0.250481	103.988784	-81.360696	-53.145218	0.090096	-0.120195	0.988654	-0.768821	0.622630	0.145759	-0.633085	-0.773230	-0.036311	0	0	0
13515	0	0	0	0	0	9.689205	1.485967	-0.352754	-0.000000	-0.000000	0.000000	-0.320801	-1.268311	-0.642822	0.647376	0.354889	-0.626268	0.250494	103.991930	-81.361725	-53.146995	0.090082	-0.120183	0.988656	-0.768838	0.622614	0.145739	-0.633066	-0.773245	-0.036315	0	0	0
13516	0	0	0	0	0	9.696570	1.453932	-0.363139	0.000665	-0.000378	-0.001357	-0.321289	-1.267090	-0.645508	0.647373	0.354883	-0.626275	0.250491	103.995950	-81.362104	-53.151781	0.090068	-0.120186	0.988657	-0.768831	0.622624	0.145731	-0.633077	-0.773236	-0.036324	0	0	0
13517	0	0	0	0	0	9.701434	1.482147	-0.332011	0.008834	0.001916	0.000921	-0.320801	-1.268311	-0.645996	0.647358	0.354909	-0.626258	0.250537	103.996122	-81.363609	-53.145614	0.090065	-0.120155	0.988661	-0.768902	0.622542	0.145705	-0.632991	-0.773307	-0.036318	0	0	0
13518	0	0	0	0	0	9.690678	1.460195	-0.329594	0.004818	0.002957	0.002115	-0.321777	-1.261963	-0.645020	0.647355	0.354902	-0.626255	0.250564	103.993479	-81.366380	-53.141255	0.090046	-0.120110	0.988668	-0.768925	0.622525	0.145661	-0.632966	-0.773328	-0.036300	0	0	0
13519	0	0	0	0	0	9.713728	1.477957	-0.311039	0.007096	0.000367	0.000244	-0.329102	-1.268066	-0.633545	0.647345	0.354909	-0.626253	0.250582	103.997662	-81.367344	-53.143206	0.090032	-0.120100	0.988671	-0.768951	0.622497	0.145642	-0.632936	-0.773352	-0.036306	0	0	0
13520	0	0	0	0	0	9.707415	1.475375	-0.365216	0.003746	0.001030	0.000080	-0.320801	-1.267334	-0.633057	0.647340	0.354907	-0.626254	0.250596	103.999605	-81.368717	-53.144107	0.090016	-0.120082	0.988675	-0.768965	0.622486	0.145618	-0.632922	-0.773364	-0.036305	0	0	0
13521	0	0	0	0	0	9.703993	1.421588	-0.373190	-0.000282	0.001457	-0.002201	-0.322510	-1.264893	-0.628906	0.647318	0.354971	-0.626213	0.250662	103.995414	-81.368561	-53.128194	0.090051	-0.120059	0.988674	-0.769091	0.622328	0.145623	-0.632763	-0.773494	-0.036295	0	0	0
13522	0	0	0	0	0	9.727003	1.439636	-0.354541	-0.000948	0.001835	-0.000844	-0.331299	-1.268799	-0.641846	0.647325	0.354956	-0.626216	0.250660	103.990876	-81.369532	-53.125258	0.090047	-0.120041	0.988677	-0.769075	0.622352	0.145609	-0.632784	-0.773478	-0.036280	0	0	0
13523	0	0	0	0	0	9.691725	1.425730	-0.393714	0.000665	-0.000378	-0.001357	-0.320557	-1.259277	-0.650391	0.647302	0.355004	-0.626192	0.250710	103.994982	-81.369693	-53.120528	0.090055	-0.120032	0.988677	-0.769172	0.622233	0.145604	-0.632665	-0.773575	-0.036290	0	0	0
13524	0	0	0	0	0	9.725521	1.465547	-0.377403	0.001456	0.003007	-0.001524	-0.329346	-1.263916	-0.646240	0.647309	0.354997	-0.626187	0.250715	103.986906	-81.370448	-53.112621	0.090064	-0.120009	0.988679	-0.769169	0.622238	0.145597	-0.632666	-0.773575	-0.036266	0	0	0
